customer_id,store_id,first_name,last_name,email,address_id,active,create_date,last_update,address,district,city_id,postal_code,phone,location
259,2,"LENA","JENSEN","LENA.JENSEN@sakilacustomer.org",264,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1027 Banjul Place","West Bengali",197,50390,538241037443,"POINT (88.4185932 22.9321815)"
266,2,"NORA","HERRERA","NORA.HERRERA@sakilacustomer.org",271,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1587 Loja Manor","Salzburg",447,5410,621625204422,"POINT (13.0439929 47.7994114)"
1,1,"MARY","SMITH","MARY.SMITH@sakilacustomer.org",5,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1913 Hanoi Way","Nagasaki",463,35200,28303384290,"POINT (129.7227851 33.1591726)"
2,1,"PATRICIA","JOHNSON","PATRICIA.JOHNSON@sakilacustomer.org",6,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1121 Loja Avenue","California",449,17886,838635286649,"POINT (-117.2897714 34.1083428)"
3,1,"LINDA","WILLIAMS","LINDA.WILLIAMS@sakilacustomer.org",7,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"692 Joliet Street","Attika",38,83579,448477190408,"POINT (23.7162294 37.9794508)"
5,1,"ELIZABETH","BROWN","ELIZABETH.BROWN@sakilacustomer.org",9,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"53 Idfu Parkway","Nantou",361,42399,10655648674,"POINT (120.6638785 23.9156685)"
10,1,"DOROTHY","TAYLOR","DOROTHY.TAYLOR@sakilacustomer.org",14,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1531 Sal Drive","Esfahan",162,53628,648856936185,"POINT (51.6746246 32.6524674)"
15,1,"HELEN","HARRIS","HELEN.HARRIS@sakilacustomer.org",19,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"419 Iligan Lane","Madhya Pradesh",76,72878,990911107354,"POINT (77.4028938 23.2546953)"
17,1,"DONNA","THOMPSON","DONNA.THOMPSON@sakilacustomer.org",21,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"270 Toulon Boulevard","Kalmykia",156,81766,407752414682,"POINT (44.2558374 46.3077803)"
19,1,"RUTH","MARTINEZ","RUTH.MARTINEZ@sakilacustomer.org",23,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1417 Lancaster Avenue","Northern Cape",267,72192,272572357893,"POINT (24.7623254 -28.7322674)"
21,1,"MICHELLE","CLARK","MICHELLE.CLARK@sakilacustomer.org",25,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"262 A Corua (La Corua) Parkway","Dhaka",525,34418,892775750063,"POINT (89.9165584 24.2498482)"
25,1,"DEBORAH","WALKER","DEBORAH.WALKER@sakilacustomer.org",29,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"934 San Felipe de Puerto Plata Street","Sind",472,99780,196495945706,"POINT (68.6378981 27.9570677)"
28,1,"CYNTHIA","YOUNG","CYNTHIA.YOUNG@sakilacustomer.org",32,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1425 Shikarpur Manor","Bihar",346,65599,678220867005,"POINT (86.4735203 25.3755655)"
32,1,"AMY","LOPEZ","AMY.LOPEZ@sakilacustomer.org",36,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"176 Mandaluyong Place","Uttar Pradesh",239,65213,627705991774,"POINT (78.5822145 25.4544634)"
37,1,"PAMELA","BAKER","PAMELA.BAKER@sakilacustomer.org",41,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1440 Fukuyama Loop","Henan",362,47929,912257250465,"POINT (112.5327806 32.9947239)"
38,1,"MARTHA","GONZALEZ","MARTHA.GONZALEZ@sakilacustomer.org",42,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"269 Cam Ranh Parkway","Chisinau",115,34689,489783829737,"POINT (28.8575834 47.0055601)"
41,1,"STEPHANIE","MITCHELL","STEPHANIE.MITCHELL@sakilacustomer.org",45,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"42 Brindisi Place","Yerevan",586,16744,42384721397,"POINT (44.5136157 40.1811198)"
44,1,"MARIE","TURNER","MARIE.TURNER@sakilacustomer.org",48,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1998 Halifax Drive","Lipetsk",308,76022,177727722820,"POINT (39.5707653 52.6031163)"
45,1,"JANET","PHILLIPS","JANET.PHILLIPS@sakilacustomer.org",49,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1718 Valencia Street","Antofagasta",27,37359,675292816413,"POINT (-70.3954856 -23.6523691)"
48,1,"ANN","EVANS","ANN.EVANS@sakilacustomer.org",52,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"909 Garland Manor","Tatarstan",367,69367,705800322606,"POINT (51.8244755 55.6365792)"
50,1,"DIANE","COLLINS","DIANE.COLLINS@sakilacustomer.org",54,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"115 Hidalgo Parkway","Khartum",379,80168,307703950263,"POINT (32.4777359 15.6445381)"
51,1,"ALICE","STEWART","ALICE.STEWART@sakilacustomer.org",55,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1135 Izumisano Parkway","California",171,48150,171822533480,"POINT (-117.4350521 34.0922301)"
53,1,"HEATHER","MORRIS","HEATHER.MORRIS@sakilacustomer.org",57,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"17 Kabul Boulevard","Chiba",355,38594,697760867968,"POINT (139.9026668 35.8563057)"
54,1,"TERESA","ROGERS","TERESA.ROGERS@sakilacustomer.org",58,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1964 Allappuzha (Alleppey) Street","Yamaguchi",227,48980,920811325222,"POINT (132.2220908 34.1629706)"
56,1,"GLORIA","COOK","GLORIA.COOK@sakilacustomer.org",60,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1668 Saint Louis Place","Tahiti",397,39072,347487831378,"POINT (-149.5665635 -17.5373362)"
58,1,"JEAN","BELL","JEAN.BELL@sakilacustomer.org",62,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1114 Liepaja Street","Sarawak",282,69226,212869228936,"POINT (110.3333389 1.5570314)"
59,1,"CHERYL","MURPHY","CHERYL.MURPHY@sakilacustomer.org",63,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1213 Ranchi Parkway","Karnataka",350,94352,800024380485,"POINT (766456911.0 13.5639657)"
60,1,"MILDRED","BAILEY","MILDRED.BAILEY@sakilacustomer.org",64,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"81 Hodeida Way","Rajasthan",231,55561,250767749542,"POINT (75.7878198 26.9196216)"
62,1,"JOAN","COOPER","JOAN.COOPER@sakilacustomer.org",66,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1717 Guadalajara Lane","Missouri",441,85505,914090181665,"POINT (-90.1978931 38.6272726)"
63,1,"ASHLEY","RICHARDSON","ASHLEY.RICHARDSON@sakilacustomer.org",67,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1214 Hanoi Way","Nebraska",306,67055,491001136577,"POINT (-96.6669636 40.8194939)"
67,1,"KELLY","TORRES","KELLY.TORRES@sakilacustomer.org",71,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1586 Guaruj Place","Hunan",579,5135,947233365992,"POINT (112.9985807 27.8519136)"
68,1,"NICOLE","PETERSON","NICOLE.PETERSON@sakilacustomer.org",72,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"57 Arlington Manor","Madhya Pradesh",475,48960,990214419142,"POINT (77.6514276 25.4308235)"
71,1,"KATHY","JAMES","KATHY.JAMES@sakilacustomer.org",75,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"492 Cam Ranh Street","Eastern Visayas",61,50805,565018274456,"POINT (124.8006205 10.6785254)"
78,1,"LORI","WOOD","LORI.WOOD@sakilacustomer.org",82,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"936 Salzburg Lane","Uttar Pradesh",425,96709,875756771675,"POINT (81.2449939 26.2191025)"
79,1,"RACHEL","BARNES","RACHEL.BARNES@sakilacustomer.org",83,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"586 Tete Way","Kanagawa",256,1079,18581624103,"POINT (139.5502887 35.3088962)"
81,1,"ANDREA","HENDERSON","ANDREA.HENDERSON@sakilacustomer.org",85,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"320 Baiyin Parkway","Mahajanga",319,37307,223664661973,"POINT (46.3166743 -15.7166741)"
82,1,"KATHRYN","COLEMAN","KATHRYN.COLEMAN@sakilacustomer.org",86,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"927 Baha Blanca Parkway","Krim",479,9495,821972242086,"POINT (34.1107975 44.9571971)"
83,1,"LOUISE","JENKINS","LOUISE.JENKINS@sakilacustomer.org",87,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"929 Tallahassee Loop","Gauteng",497,74671,800716535041,"POINT (28.4194136 -26.2533214)"
87,1,"WANDA","PATTERSON","WANDA.PATTERSON@sakilacustomer.org",91,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1740 Portoviejo Avenue","Sucre",480,29932,198123170793,"POINT (-75.3977888 9.3047285)"
89,1,"JULIA","FLORES","JULIA.FLORES@sakilacustomer.org",93,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1926 El Alto Avenue","Buenos Aires",289,75543,846225459260,"POINT (-57.9545302 -34.9214582)"
93,1,"PHYLLIS","FOSTER","PHYLLIS.FOSTER@sakilacustomer.org",97,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"832 Nakhon Sawan Manor","Inner Mongolia",592,49021,275595571388,"POINT (122.7166725 486172957.0)"
94,1,"NORMA","GONZALES","NORMA.GONZALES@sakilacustomer.org",98,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"152 Kitwe Parkway","Caraga",82,53182,835433605312,"POINT (126.3163958 8.2152827)"
96,1,"DIANA","ALEXANDER","DIANA.ALEXANDER@sakilacustomer.org",100,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1308 Arecibo Way","Georgia",41,30695,6171054059,"POINT (-81.9748497 33.4709748)"
98,1,"LILLIAN","GRIFFIN","LILLIAN.GRIFFIN@sakilacustomer.org",102,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"669 Firozabad Loop","Abu Dhabi",12,92265,412903167998,"POINT (55.7605667 24.1916795)"
101,1,"PEGGY","MYERS","PEGGY.MYERS@sakilacustomer.org",105,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"733 Mandaluyong Place","Asir",2,77459,196568435814,"POINT (42.5052814 18.2163937)"
103,1,"GLADYS","HAMILTON","GLADYS.HAMILTON@sakilacustomer.org",107,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1177 Jelets Way","Kwara & Kogi",220,3305,484292626944,"POINT (4.5546462 8.5497914)"
105,1,"DAWN","SULLIVAN","DAWN.SULLIVAN@sakilacustomer.org",109,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"454 Nakhon Sawan Boulevard","Funafuti",173,76383,963887147572,"POINT (179.1941789 -8.5242561)"
106,1,"CONNIE","WALLACE","CONNIE.WALLACE@sakilacustomer.org",110,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1867 San Juan Bautista Tuxtepec Avenue","Ivanovo",225,78311,547003310357,"POINT (40.9713993 56.9971905)"
107,1,"FLORENCE","WOODS","FLORENCE.WOODS@sakilacustomer.org",111,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1532 Dzerzinsk Way","Buenos Aires",334,9599,330838016880,"POINT (-58.7282854 -34.6658341)"
111,1,"CARMEN","OWENS","CARMEN.OWENS@sakilacustomer.org",115,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1378 Alvorada Avenue","Distrito Federal",102,75834,272234298332,"POINT (-66.8791948 10.4880184)"
116,1,"VICTORIA","GIBSON","VICTORIA.GIBSON@sakilacustomer.org",120,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"544 Malm Parkway","Central Java",403,63502,386759646229,"POINT (109.3666757 -6.9424081)"
117,1,"EDITH","MCDONALD","EDITH.MCDONALD@sakilacustomer.org",121,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1967 Sincelejo Place","Gujarat",176,73644,577812616052,"POINT (72.6833332 23.2166788)"
118,1,"KIM","CRUZ","KIM.CRUZ@sakilacustomer.org",122,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"333 Goinia Way","Texas",185,78625,909029256431,"POINT (-96.9977802 32.7459686)"
119,1,"SHERRY","MARSHALL","SHERRY.MARSHALL@sakilacustomer.org",123,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1987 Coacalco de Berriozbal Loop","al-Qalyubiya",476,96065,787654415858,"POINT (31.2505396 30.1251153)"
121,1,"JOSEPHINE","GOMEZ","JOSEPHINE.GOMEZ@sakilacustomer.org",125,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"211 Chiayi Drive","Uttar Pradesh",164,58186,665993880048,"POINT (79.0215973 26.7778423)"
122,1,"THELMA","MURRAY","THELMA.MURRAY@sakilacustomer.org",126,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1175 Tanauan Way","Lima",305,64615,937222955822,"POINT (-77.0282484 -12.0431865)"
125,1,"ETHEL","WEBB","ETHEL.WEBB@sakilacustomer.org",129,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"569 Baicheng Lane","Gauteng",85,60304,490211944645,"POINT (28.2595823 -26.2119716)"
129,1,"CARRIE","PORTER","CARRIE.PORTER@sakilacustomer.org",133,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1854 Tieli Street","Shandong",302,15819,509492324775,"POINT (115.9776621 36.4559676)"
134,1,"EMMA","BOYD","EMMA.BOYD@sakilacustomer.org",138,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"765 Southampton Drive","al-Qalyubiya",421,4285,23712411567,"POINT (31.2056807 30.1792216)"
138,1,"HAZEL","WARREN","HAZEL.WARREN@sakilacustomer.org",142,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1587 Sullana Lane","Inner Mongolia",207,85769,468060467018,"POINT (111.6522231 40.8105654)"
140,1,"EVA","RAMOS","EVA.RAMOS@sakilacustomer.org",144,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1666 Beni-Mellal Place","Tennessee",123,13377,9099941466,"POINT (-87.3594586 36.5297793)"
141,1,"DEBBIE","REYES","DEBBIE.REYES@sakilacustomer.org",145,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"928 Jaffna Loop","Hiroshima",172,93762,581852137991,"POINT (133.3666742 34.4833354)"
142,1,"APRIL","BURNS","APRIL.BURNS@sakilacustomer.org",146,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"483 Ljubertsy Parkway","Scotland",149,60562,581174211853,"POINT (-2.9748951 56.4691327)"
143,1,"LESLIE","GORDON","LESLIE.GORDON@sakilacustomer.org",147,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"374 Bat Yam Boulevard","Kilis",266,97700,923261616249,"POINT (37.1154257 36.7161151)"
145,1,"LUCILLE","HOLMES","LUCILLE.HOLMES@sakilacustomer.org",149,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"999 Sanaa Loop","Gauteng",491,3439,918032330119,"POINT (28.0991912 -25.4728869)"
146,1,"JAMIE","RICE","JAMIE.RICE@sakilacustomer.org",150,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"879 Newcastle Way","Michigan",499,90732,206841104594,"POINT (-83.0302359 42.5803102)"
149,1,"VALERIE","BLACK","VALERIE.BLACK@sakilacustomer.org",153,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"782 Mosul Street","Massachusetts",94,25545,885899703621,"POINT (-71.0183899 42.0834357)"
152,1,"ALICIA","MILLS","ALICIA.MILLS@sakilacustomer.org",156,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1963 Moscow Place","Assam",354,64863,761379480249,"POINT (92.6922571 26.3503746)"
155,1,"GAIL","KNIGHT","GAIL.KNIGHT@sakilacustomer.org",159,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"185 Novi Sad Place","Bern",72,41778,904253967161,"POINT (7.4474467 46.9480957)"
156,1,"BERTHA","FERGUSON","BERTHA.FERGUSON@sakilacustomer.org",160,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1367 Yantai Manor","Ondo & Ekiti",381,21294,889538496300,"POINT (5.0833356 7.1666732)"
158,1,"VERONICA","STONE","VERONICA.STONE@sakilacustomer.org",162,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"369 Papeete Way","North Carolina",187,66639,170117068815,"POINT (-79.7919837 36.0726408)"
161,1,"GERALDINE","PERKINS","GERALDINE.PERKINS@sakilacustomer.org",165,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"97 Shimoga Avenue","Tel Aviv",533,44660,177167004331,"POINT (34.7805719 32.0808879)"
163,1,"CATHY","SPENCER","CATHY.SPENCER@sakilacustomer.org",167,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1287 Xi´angfan Boulevard","Gifu",253,57844,819416131190,"POINT (136.8666778 35.4166765)"
166,1,"LYNN","PAYNE","LYNN.PAYNE@sakilacustomer.org",170,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"710 San Felipe del Progreso Avenue","Lilongwe",304,76901,843801144113,"POINT (33.7872564 -13.9669289)"
168,1,"REGINA","BERRY","REGINA.BERRY@sakilacustomer.org",172,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"475 Atinsk Way","Gansu",240,59571,201705577290,"POINT (102.1937901 38.5006258)"
170,1,"BEATRICE","ARNOLD","BEATRICE.ARNOLD@sakilacustomer.org",174,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1877 Ezhou Lane","Rajasthan",550,63337,264541743403,"POINT (73.6918333 24.5711714)"
172,1,"BERNICE","WILLIS","BERNICE.WILLIS@sakilacustomer.org",176,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"29 Pyongyang Loop","Batman",58,47753,734780743462,"POINT (41.1322155 37.8873816)"
173,1,"AUDREY","RAY","AUDREY.RAY@sakilacustomer.org",177,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1010 Klerksdorp Way","Steiermark",186,6802,493008546874,"POINT (15.4512761 47.0666727)"
176,1,"JUNE","CARROLL","JUNE.CARROLL@sakilacustomer.org",180,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"757 Rustenburg Avenue","Skikda",483,89668,506134035434,"POINT (6.9092172 36.8761757)"
182,1,"RENEE","LANE","RENEE.LANE@sakilacustomer.org",186,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"533 al-Ayn Boulevard","California",126,8862,662227486184,"POINT (-118.2200788 33.8958567)"
184,1,"VIVIAN","RUIZ","VIVIAN.RUIZ@sakilacustomer.org",188,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"741 Ambattur Manor","Noord-Brabant",438,43310,302590383819,"POINT (5.3041706 51.6991772)"
188,1,"MELANIE","ARMSTRONG","MELANIE.ARMSTRONG@sakilacustomer.org",192,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1166 Changhwa Street","Caraga",62,58852,650752094490,"POINT (125.7675248 8.7561117)"
189,1,"LORETTA","CARPENTER","LORETTA.CARPENTER@sakilacustomer.org",193,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"891 Novi Sad Manor","Ontario",383,5379,247646995453,"POINT (-78.8495705 43.9001243)"
192,1,"LAURIE","LAWRENCE","LAURIE.LAWRENCE@sakilacustomer.org",196,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"9 San Miguel de Tucumn Manor","Uttar Pradesh",169,90845,956188728558,"POINT (78.4018032 27.1494196)"
195,1,"VANESSA","SIMS","VANESSA.SIMS@sakilacustomer.org",199,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1792 Valle de la Pascua Place","Nordrhein-Westfalen",477,15540,419419591240,"POINT (8.0243129 50.8748198)"
201,1,"VICKI","FIELDS","VICKI.FIELDS@sakilacustomer.org",205,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"68 Molodetno Manor","Nordrhein-Westfalen",575,4662,146640639760,"POINT (7.3525872 51.4436286)"
203,1,"TARA","RYAN","TARA.RYAN@sakilacustomer.org",207,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1688 Nador Lane","Sulawesi Utara",184,61613,652218196731,"POINT (122.3166772 0.7726177)"
204,1,"ROSEMARY","SCHMIDT","ROSEMARY.SCHMIDT@sakilacustomer.org",208,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1215 Pyongyang Parkway","Usak",557,25238,646237101779,"POINT (29.4058642 38.6735189)"
206,1,"TERRI","VASQUEZ","TERRI.VASQUEZ@sakilacustomer.org",210,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1304 ´s-Hertogenbosch Way","Santa Catarina",83,10925,90336226227,"POINT (-49.0661132 -26.9194492)"
208,1,"LUCY","WHEELER","LUCY.WHEELER@sakilacustomer.org",212,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"624 Oshawa Boulevard","West Bengali",51,89959,49677664184,"POINT (88.7773227 25.2209978)"
211,1,"STACEY","MONTGOMERY","STACEY.MONTGOMERY@sakilacustomer.org",215,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1333 Haldia Street","Jilin",174,82161,408304391718,"POINT (124.8166714 45.1833321)"
213,1,"GINA","WILLIAMSON","GINA.WILLIAMSON@sakilacustomer.org",217,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1001 Miyakonojo Lane","Taizz",518,67924,584316724815,"POINT (44.0209143 13.5795289)"
214,1,"KRISTIN","JOHNSTON","KRISTIN.JOHNSTON@sakilacustomer.org",218,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"226 Brest Manor","California",508,2299,785881412500,"POINT (-122.0363565 37.3688354)"
218,1,"VERA","MCCOY","VERA.MCCOY@sakilacustomer.org",222,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1168 Najafabad Parkway","Kabol",251,40301,886649065861,"POINT (69.1723396 34.5281317)"
221,1,"BESSIE","MORRISON","BESSIE.MORRISON@sakilacustomer.org",225,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1926 Gingoog Street","Sisilia",511,22824,469738825391,"POINT (15.2762835 37.0841577)"
223,1,"MELINDA","FERNANDEZ","MELINDA.FERNANDEZ@sakilacustomer.org",227,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1820 Maring Parkway","Punjab",324,88307,99760893676,"POINT (73.4843114 32.5833916)"
225,1,"ARLENE","HARVEY","ARLENE.HARVEY@sakilacustomer.org",229,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1014 Loja Manor","Tamil Nadu",22,66851,460795526514,"POINT (80.1615253 13.0981817)"
235,1,"JACKIE","LYNCH","JACKIE.LYNCH@sakilacustomer.org",239,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"98 Stara Zagora Boulevard","Valle",96,76448,610173756082,"POINT (-77.0311671 3.8801538)"
238,1,"NELLIE","GARRETT","NELLIE.GARRETT@sakilacustomer.org",242,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1964 Gijn Manor","Karnataka",473,14408,918119601885,"POINT (75.5679104 13.9315793)"
240,1,"MARLENE","WELCH","MARLENE.WELCH@sakilacustomer.org",244,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1148 Saarbrcken Parkway","Fukushima",226,1921,137773001988,"POINT (140.8833374 37.0547352)"
242,1,"GLENDA","FRAZIER","GLENDA.FRAZIER@sakilacustomer.org",246,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1246 Boksburg Parkway","Hebei",422,28349,890283544295,"POINT (119.5883327 39.9316729)"
248,1,"CAROLINE","BOWMAN","CAROLINE.BOWMAN@sakilacustomer.org",252,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1309 Weifang Street","Florida",520,57338,435785045362,"POINT (-84.2807393 30.4382689)"
253,1,"TERRY","CARLSON","TERRY.CARLSON@sakilacustomer.org",258,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"752 Ondo Loop","Miyazaki",338,32474,134673576619,"POINT (131.0666764 31.7333371)"
258,1,"MYRTLE","FLEMING","MYRTLE.FLEMING@sakilacustomer.org",263,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"532 Toulon Street","Santiago",460,69517,46871694740,"POINT (-70.6970306 19.4517425)"
260,1,"CHRISTY","VARGAS","CHRISTY.VARGAS@sakilacustomer.org",265,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1158 Mandi Bahauddin Parkway","Shanxi",136,98484,276555730211,"POINT (113.2913974 40.0936132)"
261,1,"DEANNA","BYRD","DEANNA.BYRD@sakilacustomer.org",266,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"862 Xintai Lane","Cagayan Valley",548,30065,265153400632,"POINT (121.7269485 17.6130638)"
264,1,"GWENDOLYN","MAY","GWENDOLYN.MAY@sakilacustomer.org",269,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"446 Kirovo-Tepetsk Lane","Osaka",203,19428,303967439816,"POINT (135.6176571 34.6711229)"
267,1,"MARGIE","WADE","MARGIE.WADE@sakilacustomer.org",272,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1762 Paarl Parkway","Hunan",298,53928,192459639410,"POINT (111.4294489 27.6880608)"
268,1,"NINA","SOTO","NINA.SOTO@sakilacustomer.org",273,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"1519 Ilorin Place","Kerala",395,49298,357445645426,"POINT (76.6562581 10.7744394)"
269,1,"CASSANDRA","WALTERS","CASSANDRA.WALTERS@sakilacustomer.org",274,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"920 Kumbakonam Loop","California",446,75090,685010736240,"POINT (-121.6555701 36.6777408)"
270,1,"LEAH","CURTIS","LEAH.CURTIS@sakilacustomer.org",275,1,2006-02-14 22:04:36.000,2006-02-15 04:57:20.000,"906 Goinia Way","Wielkopolskie",255,83565,701767622697,"POINT (18.0910245 51.7610909)"
273,2,"PRISCILLA","LOWE","PRISCILLA.LOWE@sakilacustomer.org",278,1,2006-02-14 22:04:37.000,2006-02-15 04:57:20.000,"144 South Hill Loop","Guanajuato",445,2012,45387294817,"POINT (-101.1915495 20.5719604)"
275,2,"CAROLE","BARNETT","CAROLE.BARNETT@sakilacustomer.org",280,1,2006-02-14 22:04:37.000,2006-02-15 04:57:20.000,"1980 Kamjanets-Podilskyi Street","Illinois",404,89502,874337098891,"POINT (-89.5889971 40.6936559)"
277,2,"OLGA","JIMENEZ","OLGA.JIMENEZ@sakilacustomer.org",282,1,2006-02-14 22:04:37.000,2006-02-15 04:57:20.000,"556 Baybay Manor","Oyo & Osun",374,55802,363982224739,"POINT (4.2644189 8.1567516)"
